,year,country_of_wood_production,province_of_wood_production,pulp_wood_source,wood_supplier,wood_supplier_corporate_group,pulp_mill,pulp_mill_corporate_group,zero_deforestation_indonesia_wood_pulp,product_type,pulp_grade,province_of_pulp_export,importer,importer_corporate_group,country_of_importer,country_of_destination,volume,annual_woodpulp_deforestation,burned_area,co2_total_emissions_wood_pulp_exposure,concession_area,concession_deforestation,deforestation_on_peat,land_use,peat_area,remaining_forest,wood_pulp_deforestation_10_year_total_exposure,wood_pulp_production_volume_m3,province_of_wood_production_trase_id,wood_supplier_trase_id,co2_emissions_wood_pulp_burned_peat_exposure,co2_emissions_wood_pulp_subsidence_co2_exposure,co2_gross_emissions_wood_pulp_deforestation_exposure,co2_net_emissions_wood_pulp_deforestation_exposure
1148,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT DAYA TANI KALBAR,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,CHINA (MAINLAND),286.583971647422,0.0,0.0,24062.44199627035,1449.8561651114942,0.1682618373436937,0.0,336.1368658659077,1039.9677506167798,947.3668753899998,309.6082275260878,1364.9516287966878,ID-61,ID-WOOD-CONCESSION-0286,0.0,24062.44199627035,0.0,0.0
1149,2022,INDONESIA,SUMATERA BARAT,PLANTATION,PT BUKIT RAYA MUDISA,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,INDIA,285.9437982861394,5.8873442222796495,1.6717150260794065,2562.7391349797304,2035.349385882679,30.92284584118017,0.0,670.357725457842,0.0,677.9732724274909,316.68097254904234,1414.925061421209,ID-13,ID-WOOD-CONCESSION-0398,0.0,0.0,3345.9739663289333,2562.7391349797304
1150,2022,INDONESIA,RIAU,PLANTATION,PT BINA DUTA LAKSANA,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,BANGLADESH,285.2115959878656,0.0,0.0,1993.0928074898477,44.76634393395457,0.1228422043236902,0.0,27.546700239419483,39.927525824144375,11.94495079893487,19.311613929979345,1291.013043638334,ID-14,ID-WOOD-CONCESSION-0440,0.0,1993.0928074898477,0.0,0.0
1151,2022,INDONESIA,RIAU,PLANTATION,PT SUMATERA RIANG LESTARI (RIAU),ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,EGYPT,285.16145959960664,0.0430220231133504,0.0,2907.172206518879,71.67670716417535,0.1339492271326229,0.0430220231133504,40.06089792875191,71.3466475806026,22.725882076027037,39.10500235270216,1411.0188363747793,ID-14,ID-WOOD-CONCESSION-0461,0.0,2937.5739880395727,25.62768139333397,-30.402453739804727
1152,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT SURYA HUTANI JAYA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,THAILAND,283.5529118595385,0.0,0.0,-2.614184615199056,232.20371760480327,0.0061602053633308,0.0,120.64395954056904,5.032635609691889,0.1345518539885448,0.0,1297.066663432189,ID-64,ID-WOOD-CONCESSION-0354,0.0,0.1344918130005945,0.0,-2.749877247958585
1153,2022,INDONESIA,RIAU,PLANTATION,PT RIAU INDO AGROPALMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,SOUTH KOREA,280.99910525212465,0.0,0.0,2120.646943096433,46.549154063939945,0.1512015457837984,0.0,28.891582123061927,43.81889955331059,9.859779245992298,28.246336788980212,1258.469164643706,ID-14,ID-WOOD-CONCESSION-0480,0.0,2120.646943096433,0.0,0.0
1154,2022,INDONESIA,RIAU,PLANTATION,PT RIAU INDO AGROPALMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,SUZHOU GUANBAO TRADING LTD,UNKNOWN AFFILIATION,CHINA (MAINLAND),CHINA (MAINLAND),280.99910525212465,0.0,0.0,2120.646943096433,46.549154063939945,0.1512015457837984,0.0,28.891582123061927,43.81889955331059,9.859779245992298,28.246336788980212,1258.469164643706,ID-14,ID-WOOD-CONCESSION-0480,0.0,2120.646943096433,0.0,0.0
1155,2022,INDONESIA,RIAU,PLANTATION,PT RIAU INDO AGROPALMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),SOUTH KOREA,280.99910525212465,0.0,0.0,2120.646943096433,46.549154063939945,0.1512015457837984,0.0,28.891582123061927,43.81889955331059,9.859779245992298,28.246336788980212,1258.469164643706,ID-14,ID-WOOD-CONCESSION-0480,0.0,2120.646943096433,0.0,0.0
1156,2022,INDONESIA,SUMATERA UTARA,PLANTATION,PT SUMATERA SILVA LESTARI (SUMATERA UTARA),ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,VIETNAM,278.102165876202,0.0,0.6008387755802805,0.0,284.5823537949944,0.0766362209295452,0.0,72.31587889969227,0.0,0.7974370210530474,0.4663226317936506,1376.0911831943054,ID-12,ID-WOOD-CONCESSION-0486,0.0,0.0,0.0,0.0
1157,2022,INDONESIA,RIAU,PLANTATION,PT SEKATO PRATAMA MAKMUR,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,TAIWAN,278.040135945548,0.0,0.0,2228.936743983056,50.387815857927315,0.0812710242507219,0.0,30.45800400485817,47.54727520450407,12.948811111221872,0.2147939691631778,1245.2165295064283,ID-14,ID-WOOD-CONCESSION-0481,0.0,2228.936743983056,0.0,0.0
1158,2022,INDONESIA,RIAU,PLANTATION,PT MUTIARA SABUK KHATULISTIWA,UNKNOWN AFFILIATION,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,SAUDI ARABIA,276.7243049964886,0.0,0.0,2259.0252855759127,70.03889062392393,0.060042538748559,0.0,30.777644478906783,68.96722808735908,32.37321567937011,27.926172355183542,1255.7603121377128,ID-14,ID-WOOD-CONCESSION-0644,0.0,2259.0252855759127,0.0,0.0
1159,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT ACACIA ANDALAN UTAMA (SK 87),SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,SUZHOU GUANBAO TRADING LTD,UNKNOWN AFFILIATION,CHINA (MAINLAND),CHINA (MAINLAND),276.0516882318045,0.0,0.0,-62.0314150924212,251.07492760826537,0.0226519212416144,0.0,102.28859022210528,0.0,6.25895930531586,0.677621575603852,1246.2816018506046,ID-64,ID-WOOD-CONCESSION-0545,0.0,0.0,0.0,-62.0314150924212
1160,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT FAJAR SURYA SWADAYA,DJARUM,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,SOUTH KOREA,275.542685856573,0.0,0.0,0.0,1379.8933877989823,0.7861707135234558,0.0,824.4369774203362,0.0,320.2380392222516,784.0365379753807,1363.4155672882634,ID-64,ID-WOOD-CONCESSION-0363,0.0,0.0,0.0,0.0
1161,2022,INDONESIA,SUMATERA UTARA,PLANTATION,PT TOBA PULP LESTARI,ROYAL GOLDEN EAGLE / TANOTO,TOBA PULP LESTARI,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,SUMATERA UTARA,GREENPOINT GLOBAL TRADING (MACAO COMMERCIAL OFFSHORE) LTD,UNKNOWN AFFILIATION,MACAO,TAIWAN,274.8143433659772,0.0,0.2877297485559488,28.87140871694297,424.1262690972824,0.4635709295031696,0.0,153.59720682562124,0.540124264833097,109.51184060417488,33.83096096178893,1633.257534555239,ID-12,ID-WOOD-CONCESSION-0641,0.0,28.87140871694297,0.0,0.0
1162,2022,INDONESIA,RIAU,NATURAL FOREST,PT WANA SUBUR SAWIT INDAH,UNKNOWN AFFILIATION,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),VIETNAM,274.108387712672,0.0,0.0,967.9417244700616,17.685932183559746,0.0,0.0,13.182830418172156,17.685932183559746,3.0035794730471577,0.0,1227.6130877711369,ID-14,ID-WOOD-CONCESSION-0657,0.0,967.9417244700616,0.0,0.0
1163,2022,INDONESIA,RIAU,PLANTATION,PT SUMATERA SILVA LESTARI (RIAU),ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,TURKEY,272.3692206519362,0.0,0.0,0.0,93.9971063386281,0.0,0.0,70.94197851758646,0.0,0.0,0.0,1347.7250083145664,ID-14,ID-WOOD-CONCESSION-0485,0.0,0.0,0.0,0.0
1164,2022,INDONESIA,KALIMANTAN TENGAH,PLANTATION,PT KORINTIGA HUTANI,KORINDO,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,VINDA PAPER (LIAONING) CO LTD,VINDA,CHINA (MAINLAND),CHINA (MAINLAND),272.32505876946084,0.0140773665598792,0.0,-0.9783769759116048,664.2757345443,0.1067031262023408,0.0,522.9460129663927,0.0,26.802167319478457,55.535211078723464,1354.4890169751775,ID-62,ID-WOOD-CONCESSION-0365,0.0,0.0,6.6797104326626835,-0.9783769759116048
1165,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT RIMBA HUTANI MAS (SUMATERA SELATAN),SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,BANGLADESH,270.39163538154986,0.0,0.0,5324.858103726056,155.58940814544306,0.0655774303329692,0.0,79.49575616225754,117.70201915190466,10.63409303669732,57.05499868610455,1296.743309087464,ID-16,ID-WOOD-CONCESSION-0484,0.0,5344.440718545911,0.0,-19.584959481590833
1166,2022,INDONESIA,RIAU,PLANTATION,PT SEKATO PRATAMA MAKMUR,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,BANGLADESH,269.61467728053145,0.0,0.0,2161.3932062866006,48.86091234708105,0.078808265940094,0.0,29.535034186529145,46.10644868315546,12.556422895730304,0.2082850610067179,1207.4826952789608,ID-14,ID-WOOD-CONCESSION-0481,0.0,2161.3932062866006,0.0,0.0
1167,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT SURYA HUTANI JAYA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,KUWAIT,268.22572743469857,0.0,0.0,-2.47287733870181,219.6521653018409,0.0058272212896372,0.0,114.122664430268,4.760601252411247,0.1272787807999748,0.0,1226.954951895314,ID-64,ID-WOOD-CONCESSION-0354,0.0,0.1272219852708326,0.0,-2.6012352345554177
1168,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT SUMBER HIJAU PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),UNITED ARAB EMIRATES,268.02294832021045,0.0,0.0,3474.4272610723333,93.07201119775054,0.1098163570368658,0.0,54.70980608320275,59.215538117563995,16.050628507271448,0.3282526430531212,1285.384705904212,ID-16,ID-WOOD-CONCESSION-0404,0.0,3474.4272610723333,0.0,0.0
1169,2022,INDONESIA,RIAU,PLANTATION,CV PUTRI LINDUNG BULAN,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,INDIA,267.320197144535,0.0,0.0,0.0,152.34411715923665,1.0137006287041554,0.0,138.752347164591,0.0,5.597158436473992,0.0,1322.762685200834,ID-14,ID-WOOD-CONCESSION-0468,0.0,0.0,0.0,0.0
1170,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT TRI PUPAJAYA,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),UNITED ARAB EMIRATES,265.62512775949057,0.0,0.0,2946.05818123262,66.83347681483454,0.0114269080459058,0.0,40.18307826657831,65.81155820910314,16.80243380572507,38.93819560141459,1273.8834765051624,ID-16,ID-WOOD-CONCESSION-0430,0.0,2946.05818123262,0.0,0.0
1171,2022,INDONESIA,RIAU,PLANTATION,PT BUKIT BATUBUH SEI INDAH,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,BANGLADESH,265.48763865583567,0.0,0.0,0.0,689.6905003365962,0.1447697167670451,0.0,228.69830419996612,0.0,11.408838850019704,47.4049856864638,1313.6669037485435,ID-14,ID-WOOD-CONCESSION-0439,0.0,0.0,0.0,0.0
1172,2022,INDONESIA,RIAU,PLANTATION,CV HARAPAN JAYA,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,UNITED ARAB EMIRATES,265.3624643662787,0.0,0.0,1803.450218488956,59.54348735217703,0.0,0.0,24.567883604287076,59.54348735217703,34.4961739311393,1.121012940637499,1313.0483574368106,ID-14,ID-WOOD-CONCESSION-0465,0.0,1803.450218488956,0.0,0.0
1173,2022,INDONESIA,RIAU,PLANTATION,PT RIAU INDO AGROPALMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,PAKISTAN,263.55778147785486,0.0,0.0,1989.020581111137,43.6598962254885,0.1418166222523903,0.0,27.09831150852705,41.09910578793269,9.24779294796519,26.493115884836612,1180.3572854589245,ID-14,ID-WOOD-CONCESSION-0480,0.0,1989.020581111137,0.0,0.0
1174,2022,INDONESIA,JAMBI,PLANTATION,PT RIMBA HUTANI MAS (JAMBI),SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,SAUDI ARABIA,262.77017359439327,0.0,0.0,0.0,59.758944589745525,0.0998278116858616,0.0,34.566709439453106,0.0,8.455187945945978,0.7140712837446613,1115.172946982624,ID-15,ID-WOOD-CONCESSION-0416,0.0,0.0,0.0,0.0
1175,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT SUMALINDO HUTANI JAYA I,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,TURKEY,261.78775834795454,0.0,0.1094573086080529,0.0,76.06639081738456,0.0,0.0,61.07717820329354,0.0,0.0,0.0,1196.7482643335409,ID-64,ID-WOOD-CONCESSION-0355,0.0,0.0,0.0,0.0
1176,2022,INDONESIA,RIAU,PLANTATION,PT SATRIA PERKASA AGUNG (SK 244),SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,TAIWAN,261.57428491478754,0.0,0.0,2695.806778385586,84.1389620940881,0.1715467635004014,0.0,36.730864614501094,82.02389903038946,40.69109838077585,5.09039789164775,1171.473157164796,ID-14,ID-WOOD-CONCESSION-0482,0.0,2695.806778385586,0.0,0.0
1177,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT FINNANTARA INTIGA,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),INDIA,261.2042010729894,0.0,9.314058149380632,-676.5539135058724,4186.231173029852,0.3127070933538137,0.0,183.55118042658725,24.015087234688306,126.4997730023882,0.496360465640974,1252.682425742796,ID-61,ID-WOOD-CONCESSION-0280,31.007930265336142,0.0,0.0,-707.5618437712086
1178,2022,INDONESIA,SUMATERA UTARA,PLANTATION,PT SUMATERA RIANG LESTARI (SUMATERA UTARA),ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,DISSOLVING PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,CHINA (MAINLAND),259.9184996006448,0.0,0.0195897105648972,0.0,94.15654456513822,0.031630633166232,0.0,48.24246079614014,0.0,5.495813623183559,19.377022278764063,1393.6595845981612,ID-12,ID-WOOD-CONCESSION-0402,0.0,0.0,0.0,0.0
1179,2022,INDONESIA,RIAU,PLANTATION,PT RIMBA PERANAP INDAH,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,UNITED ARAB EMIRATES,259.5583600131803,0.0,0.0,0.0,166.74772488577318,0.1494938433591927,0.0,80.5595299550756,0.0,6.0047006105815735,0.9086104887272334,1284.3268258840528,ID-14,ID-WOOD-CONCESSION-0455,0.0,0.0,0.0,0.0
1180,2022,INDONESIA,RIAU,PLANTATION,PT RIMBA MUTIARA PERMAI,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL FAR EAST MALAYSIA SDN BHD,ROYAL GOLDEN EAGLE / TANOTO,MALAYSIA,JAPAN,259.44689285391195,0.0,0.0,2508.61588528825,53.9719136410243,0.0017087298304974,0.0,34.17774779451465,53.84468456420303,16.494808644036933,14.16930139756916,1283.781562729853,ID-14,ID-WOOD-CONCESSION-0452,0.0,2508.61588528825,0.0,0.0
1181,2022,INDONESIA,RIAU,COMMUNITY,COMMUNITY FORESTRY (RIAU),UNKNOWN AFFILIATION,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,CHINA UNION (MACAO COMMERCIAL OFFSHORE) CO LTD,CHINA UNION,MACAO,CHINA (MAINLAND),259.1173354249992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.7776784580612,ID-14,ID-WOOD-CONCESSION-0024,0.0,0.0,0.0,0.0
1182,2022,INDONESIA,KALIMANTAN TENGAH,PLANTATION,PT KORINTIGA HUTANI,KORINDO,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,MARUBENI,MARUBENI,JAPAN,JAPAN,258.14221364063815,0.0133442092417733,0.0,-0.9274225423032486,629.6798735961804,0.1011459662387028,0.0,495.7106849133968,0.0,25.406295085293948,52.64290545879591,1283.9464527203284,ID-62,ID-WOOD-CONCESSION-0365,0.0,0.0,6.331827285221459,-0.9274225423032486
1183,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT WAHANA LESTARI MAKMUR SUKSES,ADR,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,VIETNAM,257.6417225462344,0.0,0.0,3029.976138793838,124.292916858846,0.0,0.0,93.96401030642052,54.54181243401886,0.1114933101418307,0.4125161742789982,1274.8453656375675,ID-16,ID-WOOD-CONCESSION-0432,0.0,3029.976138793838,0.0,0.0
1184,2022,INDONESIA,KALIMANTAN TENGAH,PLANTATION,PT KORINTIGA HUTANI,KORINDO,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,VINDA PAPER (SHANDONG) CO LTD,VINDA,CHINA (MAINLAND),CHINA (MAINLAND),256.8923785808846,0.0132796012091705,0.0,-0.9229322840373536,626.6311820577355,0.1006562525534635,0.0,493.31062571826766,0.0,25.283286616867898,52.38802677017783,1277.7300293433675,ID-62,ID-WOOD-CONCESSION-0365,0.0,0.0,6.301170773751427,-0.9229322840373536
1185,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT KALIMANTAN SUBUR PERMAI,SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,TURKEY,255.53506416319613,0.0,0.0,1733.359758703341,87.14842239656286,1.4321623261626346,0.0,29.303847811103445,69.54355187055347,39.06169890182647,28.79288850823774,1225.492754995236,ID-61,ID-WOOD-CONCESSION-0358,0.0,1744.700400892919,0.6967626857259652,-11.3340063544757
1186,2022,INDONESIA,RIAU,PLANTATION,PT WANANUGRAHA BINALESTARI,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,UNITED ARAB EMIRATES,255.41032951362376,0.0,0.0,0.0,94.4600904189806,0.0350464045651933,0.0,67.35517752798766,0.0,5.204618057021468,0.0472005448689472,1263.8063890022786,ID-14,ID-WOOD-CONCESSION-0479,0.0,0.0,0.0,0.0
1187,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT RIMBA HUTANI MAS (SUMATERA SELATAN),SINAR MAS,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),THAILAND,255.08644847316023,0.0,0.0,5023.451041250996,146.78246051456895,0.0618655003141219,0.0,74.99599637948823,111.03964070934404,10.032163242167286,53.825470458589194,1223.342744422136,ID-16,ID-WOOD-CONCESSION-0484,0.0,5041.925206175388,0.0,-18.476376869425316
1188,2022,INDONESIA,RIAU,PLANTATION,PT SATRIA PERKASA AGUNG (SK 244),SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,BANGLADESH,253.64779143252125,0.0,0.0,2614.115663889053,81.58929657608543,0.166348376727662,0.0,35.61780811103137,79.53832633249888,39.45803479347962,4.936143410082665,1135.9739705840443,ID-14,ID-WOOD-CONCESSION-0482,0.0,2614.115663889053,0.0,0.0
1189,2022,INDONESIA,KALIMANTAN TENGAH,PLANTATION,PT KORINTIGA HUTANI,KORINDO,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,OVERSEAS RESOURCES CO LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),253.2220641753527,0.013089870739598,0.0,-0.9097460164020674,617.678275524785,0.0992181402365677,0.0,486.26251823458995,0.0,24.92205514864875,51.63954006771448,1259.4746378872794,ID-62,ID-WOOD-CONCESSION-0365,0.0,0.0,6.211143665939295,-0.9097460164020674
1190,2022,INDONESIA,RIAU,PLANTATION,PT SEKATO PRATAMA MAKMUR,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),KUWAIT,252.7637599504982,0.0,0.0,2026.3061308936876,45.80710532538848,0.0738827493188381,0.0,27.68909454987107,43.22479564045825,11.77164646474716,0.195267244693798,1132.0150268240257,ID-14,ID-WOOD-CONCESSION-0481,0.0,2026.3061308936876,0.0,0.0
