,year,biome,country_of_production,product_type,zero_deforestation_bolivia_soy,province_of_production,municipality_of_production,port_of_export,exporter_group,importer_group,country,economic_bloc,volume,co2_gross_emissions_soy_deforestation_5_year_total_exposure,land_use,soy_deforestation_5_year_total_exposure,province_of_production_trase_id,municipality_of_production_trase_id
244,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,3124.4973150423575,25978.751546711355,1022.8896767657368,100.85151491705484,BO-0705,BO-070502
245,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,3124.4973150423575,25978.751546711355,1022.8896767657368,100.85151491705484,BO-0705,BO-070502
246,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,3124.4973150423575,25978.751546711355,1022.8896767657368,100.85151491705484,BO-0705,BO-070502
247,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,3124.4973150423575,25978.751546711355,1022.8896767657368,100.85151491705484,BO-0705,BO-070502
248,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,3124.4973150423575,25978.751546711355,1022.8896767657368,100.85151491705484,BO-0705,BO-070502
249,2021,BENI SAVANNA,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},MARBAN,SAN ANDRES,DESAGUADERO,UNKNOWN,UNKNOWN,PERU,PERU,3108.5824817893385,2797.7199637167328,98.53540829141724,9.268799304258804,BO-0806,BO-080602
250,2021,DRY CHACO,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CORDILLERA,CABEZAS,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,3047.6534517489376,5003.18934350183,997.732735805276,26.32727291144774,BO-0707,BO-070703
251,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,163888.09585779606,975.065899444283,558.6132302268348,BO-0705,BO-070501
252,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,163888.09585779606,975.065899444283,558.6132302268348,BO-0705,BO-070501
253,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,163888.09585779606,975.065899444283,558.6132302268348,BO-0705,BO-070501
254,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,163888.09585779606,975.065899444283,558.6132302268348,BO-0705,BO-070501
255,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,24764.1513241462,975.065899444284,96.13634327980212,BO-0705,BO-070502
256,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,24764.1513241462,975.065899444284,96.13634327980212,BO-0705,BO-070502
257,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,24764.1513241462,975.065899444284,96.13634327980212,BO-0705,BO-070502
258,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,24764.1513241462,975.065899444284,96.13634327980212,BO-0705,BO-070502
259,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,24764.1513241462,975.065899444284,96.13634327980212,BO-0705,BO-070502
260,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,AMAGGI SA,TURKEY,TURKEY,2978.4158096462643,24764.1513241462,975.065899444284,96.13634327980212,BO-0705,BO-070502
261,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,PORT SUAREZ,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,COLOMBIA,COLOMBIA,2949.799505257868,4514.021055751927,965.697569311576,23.318415937123785,BO-0711,BO-071104
262,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,161537.8509384563,961.0829212163904,550.6024110191009,BO-0705,BO-070501
263,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,161537.8509384563,961.0829212163904,550.6024110191009,BO-0705,BO-070501
264,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,161537.8509384563,961.0829212163904,550.6024110191009,BO-0705,BO-070501
265,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,161537.8509384563,961.0829212163904,550.6024110191009,BO-0705,BO-070501
266,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,PAILON,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,24409.019851498935,961.0829212163916,94.75769554352418,BO-0705,BO-070502
267,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,PAILON,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,24409.019851498935,961.0829212163916,94.75769554352418,BO-0705,BO-070502
268,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,PAILON,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,24409.019851498935,961.0829212163916,94.75769554352418,BO-0705,BO-070502
269,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,PAILON,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,24409.019851498935,961.0829212163916,94.75769554352418,BO-0705,BO-070502
270,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,PAILON,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,24409.019851498935,961.0829212163916,94.75769554352418,BO-0705,BO-070502
271,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",CHIQUITOS,PAILON,PORT SUAREZ,CARGILL,CARGILL,COLOMBIA,COLOMBIA,2935.7036981432047,24409.019851498935,961.0829212163916,94.75769554352418,BO-0705,BO-070502
272,2021,DRY CHACO,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GRAN CHACO,YACUIBA,YACUIBA,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2853.3380874371146,9840.758409449576,1619.6816531772445,53.296572780934795,BO-0603,BO-060301
273,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,"{""COMPANY COMMITMENT""}",NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,CARGILL,CARGILL,PERU,PERU,2849.978651691803,4361.2671367153325,933.0184819757984,22.529323601016433,BO-0711,BO-071104
274,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,INDUSTRIAS DE ACEITE S.A.,R TRADING SA,PERU,PERU,2840.114845622281,4346.1727453140475,929.7892952027584,22.451349375228457,BO-0711,BO-071104
275,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,23340.378001975823,919.006121872452,90.60914555510828,BO-0705,BO-070502
276,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,23340.378001975823,919.006121872452,90.60914555510828,BO-0705,BO-070502
277,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,4295.768278110587,919.0061218724516,22.19097125186066,BO-0711,BO-071104
278,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,18059.965800020014,919.0061218724522,57.63284870725564,BO-0711,BO-071106
279,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,18059.965800020014,919.0061218724522,57.63284870725564,BO-0711,BO-071106
280,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,18059.965800020014,919.0061218724522,57.63284870725564,BO-0711,BO-071106
281,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,18059.965800020014,919.0061218724522,57.63284870725564,BO-0711,BO-071106
282,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,18059.965800020014,919.0061218724522,57.63284870725564,BO-0711,BO-071106
283,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},GUARAYOS,EL PUENTE,DESAGUADERO,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2807.1767909293153,17154.096177031715,919.0061218724506,66.90718914964766,BO-0715,BO-071503
284,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,2773.976826028084,23064.335633375824,908.137205070072,89.53752781379589,BO-0705,BO-070502
285,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,2773.976826028084,23064.335633375824,908.137205070072,89.53752781379589,BO-0705,BO-070502
286,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,2773.976826028084,23064.335633375824,908.137205070072,89.53752781379589,BO-0705,BO-070502
287,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},CHIQUITOS,PAILON,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,2773.976826028084,23064.335633375824,908.137205070072,89.53752781379589,BO-0705,BO-070502
288,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},NUFLO DE CHAVEZ,CUATRO CANADAS,UNKNOWN,PROCESSED DOMESTICALLY,PROCESSED DOMESTICALLY,BOLIVIA,BOLIVIA,2773.976826028084,17846.373897787304,908.1372050700726,56.9512355789263,BO-0711,BO-071106
289,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,COLOMBIA,COLOMBIA,2753.924738332922,4214.277693325533,901.572605573623,21.770009247583783,BO-0711,BO-071104
290,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEANS,{NONE},SARA,SANTA ROSA DEL SARA,DESAGUADERO,INDUSTRIAS DE ACEITE S.A.,R TRADING SA,PERU,PERU,2736.0717754590196,13097.188180659226,895.7279497515555,41.041940747375435,BO-0706,BO-070602
291,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,GRANOS & VEGETALES SPA,CHILE,CHILE,2733.9368316349255,22731.42157988512,895.0290174824747,88.24512981032197,BO-0705,BO-070502
292,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,YACUIBA,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2713.518160600089,22561.649764376016,888.3444069007155,87.58606254323158,BO-0705,BO-070502
293,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2697.3592619181554,4127.716640240477,883.0543493384706,21.32285434625235,BO-0711,BO-071104
294,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,TAMBO QUEMADA,UNKNOWN,UNKNOWN,COLOMBIA,COLOMBIA,2693.413855792438,22394.491758797692,881.7627127039262,86.93714228766132,BO-0705,BO-070502
295,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,SAN JOSE DE CHIQUITOS,PORT SUAREZ,GRAVETAL BOLIVIA SA,GRANOS & VEGETALES SPA,CHILE,CHILE,2643.99047771244,145486.255967027,865.5826177537607,495.8904853581719,BO-0705,BO-070501
296,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,YACUIBA,SOCIEDAD AGROINDUSTRIAL NUTRIOIL SA,AMERINTER USA CORP,VENEZUELA,VENEZUELA,2639.008565640599,16978.05588712178,863.9516525407957,54.18026463177113,BO-0711,BO-071106
297,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},OBISPO SANTISTEBAN,SAN PEDRO,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,32.188754877823186,861.1595300059738,0.3521824975449472,BO-0710,BO-071005
298,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
299,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
300,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
301,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
302,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
303,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
304,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
305,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
306,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
307,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,4025.3723053062618,861.1595300059721,20.794166566259968,BO-0711,BO-071104
308,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},GUARAYOS,EL PUENTE,TAMBO QUEMADA,INDUSTRIAS DE ACEITE S.A.,ALICORP URUGUAY SRL,PERU,PERU,2630.479806810118,16074.336231179244,861.1595300059713,62.69573421854529,BO-0715,BO-071503
309,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN OIL,{UNKNOWN},WARNES,OKINAWA UNO,DESAGUADERO,UNKNOWN,UNKNOWN,ECUADOR,ECUADOR,2618.73477189131,162.71332977686453,857.3144715020453,1.2961743393555527,BO-0702,BO-070202
310,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{UNKNOWN},CHIQUITOS,PAILON,DESAGUADERO,UNKNOWN,UNKNOWN,PERU,PERU,2602.366574878121,21637.475685047404,851.9558944050339,83.99834756856167,BO-0705,BO-070502
311,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,GRAVETAL BOLIVIA SA,CARGILL,PERU,PERU,2581.4018822014755,21463.163951867904,845.0925287006481,83.32165599131784,BO-0705,BO-070502
312,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,21353.784895021596,840.7858279763548,82.89703806603707,BO-0705,BO-070502
313,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,21353.784895021596,840.7858279763548,82.89703806603707,BO-0705,BO-070502
314,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,3930.1382249193016,840.7858279763544,20.30220875958937,BO-0711,BO-071104
315,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,16522.809736518742,840.785827976355,52.72748599349506,BO-0711,BO-071106
316,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,16522.809736518742,840.785827976355,52.72748599349506,BO-0711,BO-071106
317,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,16522.809736518742,840.785827976355,52.72748599349506,BO-0711,BO-071106
318,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,16522.809736518742,840.785827976355,52.72748599349506,BO-0711,BO-071106
319,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,16522.809736518742,840.785827976355,52.72748599349506,BO-0711,BO-071106
320,2021,SOUTHWEST AMAZON MOIST FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},GUARAYOS,EL PUENTE,PORT SUAREZ,INDUSTRIAS OLEAGINOSAS S.A.,CARGILL,COLOMBIA,COLOMBIA,2568.2467246557535,15694.042307362752,840.7858279763536,61.21245015445569,BO-0715,BO-071503
321,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,ALIMENTOS & SERV AGROPECUARIOS SRL,PERU,PERU,2539.924671272457,21118.30010692621,831.51382896035,81.98286797681476,BO-0705,BO-070502
322,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},CHIQUITOS,PAILON,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,ALIMENTOS & SERV AGROPECUARIOS SRL,PERU,PERU,2539.924671272457,21118.30010692621,831.51382896035,81.98286797681476,BO-0705,BO-070502
323,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,ALIMENTOS & SERV AGROPECUARIOS SRL,PERU,PERU,2539.924671272457,3886.7975351244695,831.5138289603497,20.078320519114733,BO-0711,BO-071104
324,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,ALIMENTOS & SERV AGROPECUARIOS SRL,PERU,PERU,2539.924671272457,3886.7975351244695,831.5138289603497,20.078320519114733,BO-0711,BO-071104
325,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,SAN JULIAN,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,ALIMENTOS & SERV AGROPECUARIOS SRL,PERU,PERU,2539.924671272457,3886.7975351244695,831.5138289603497,20.078320519114733,BO-0711,BO-071104
326,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,ALIMENTOS & SERV AGROPECUARIOS SRL,PERU,PERU,2539.924671272457,16340.59986746402,831.5138289603503,52.14601901108318,BO-0711,BO-071106
327,2021,CHIQUITANO DRY FORESTS,BOLIVIA,SOYBEAN CAKE,{NONE},NUFLO DE CHAVEZ,CUATRO CANADAS,DESAGUADERO,HUGO SPECHAR GONZALES - GRANOS,ALIMENTOS & SERV AGROPECUARIOS SRL,PERU,PERU,2539.924671272457,16340.59986746402,831.5138289603503,52.14601901108318,BO-0711,BO-071106
