,year,biome,country_of_production,product_type,forest_500_soy,zero_deforestation_paraguay_soy,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,land_use,soy_deforestation_5_year_total_exposure,department_trase_id
1369,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,SAN ANTONIO,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,163.64,53085.00510882593,72.61044635021575,0.180004,PY-10
1370,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,MADAGASCAR,MADAGASCAR,159.32,98046.17531820132,65.71760194509645,3.297923999999999,PY-02
1371,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},GUAIRA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,158.14,99333.733514728,62.42850414278502,1.5418649999999998,PY-04
1372,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,BANGLADESH,BANGLADESH,157.81,87387.06308568356,62.29823092685535,1.5386475,PY-04
1373,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},SAN PEDRO,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ITALY,EUROPEAN UNION,155.99,51668.27541889213,64.3440166169696,3.2289929999999996,PY-02
1374,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,ASUNCION,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,155.83,54809.75583399787,64.27801852312567,3.225681,PY-02
1375,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,ADM PARAGUAY,ADM,MADAGASCAR,MADAGASCAR,153.51999999999998,94476.27008578672,62.88865364049772,9.9788,PY-01
1376,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,BUNGE PARAGUAY SA,BUNGE,OMAN,OMAN,153.12,60510.11221753707,68.5074904605364,0.6966960000000001,PY-14
1377,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,INDIA,INDIA,152.19,93681.36684980211,62.34382619559243,9.89235,PY-01
1378,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,ITALY,EUROPEAN UNION,151.59,43131.44395715914,67.82295244848952,0.6897345,PY-14
1379,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},MISIONES,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,PAKISTAN,PAKISTAN,150.9,96446.84659291264,83.42563475251364,0.09054,PY-08
1380,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,PERU,PERU,150.63,49787.33033952235,57.363722474721946,0.2108819999999999,PY-07
1381,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,MINGA GUAZU,CARGILL AGROPECUARIA SACI,CARGILL,URUGUAY,URUGUAY,147.04,44721.24044717274,65.2446836429707,0.161744,PY-10
1382,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,SPAIN,EUROPEAN UNION,145.65,49718.08400382727,55.467212231582366,0.2039099999999999,PY-07
1383,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,ADM PARAGUAY,ADM,MADAGASCAR,MADAGASCAR,143.9,88555.31003692227,54.800767869033315,0.2014599999999999,PY-07
1384,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,143.87,84038.70314985463,57.86917824903404,0.8056719999999999,PY-05
1385,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,140.86,40296.958916475574,55.60692483592196,1.373385,PY-04
1386,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,139.32,11339.071419014952,57.071698965568935,9.0558,PY-01
1387,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,JAPAN,JAPAN,136.22,43086.03587916664,54.79210023690426,0.7628319999999998,PY-05
1388,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},CONCEPCION,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,MYANMAR,MYANMAR,135.58,46496.92421982477,55.53962780470742,8.812700000000001,PY-01
1389,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},ALTO PARANA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,SOUTH AFRICA,SOUTH AFRICA,134.79,84426.80414036296,59.80910574153985,0.148269,PY-10
1390,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,INDIA,INDIA,134.61,81755.91128051262,55.52502132707402,2.7864269999999993,PY-02
1391,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,PAKISTAN,PAKISTAN,134.35,83604.16338524246,59.61386865773336,0.147785,PY-10
1392,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},MISIONES,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,BANGLADESH,BANGLADESH,134.13,87384.43004080412,74.15427693409315,0.080478,PY-08
1393,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},MISIONES,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,MADAGASCAR,MADAGASCAR,134.13,84016.32310099913,74.15427693409315,0.080478,PY-08
1394,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,JAPAN,JAPAN,133.23,42142.39848008929,53.589425301444386,0.7460879999999999,PY-05
1395,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,132.99,73084.21547773316,52.50010601965967,1.2966525,PY-04
1396,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,INDIA,INDIA,132.6,88531.18324719279,54.34294038350818,0.64311,PY-06
1397,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,SPAIN,EUROPEAN UNION,132.03,85775.88845393152,54.10933950855645,0.6403455,PY-06
1398,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,131.06,43999.73359069096,58.63761559403019,0.596323,PY-14
1399,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,PERU,PERU,130.82,43238.02685677161,49.81957229066669,0.1831479999999999,PY-07
1400,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,INDIA,INDIA,130.76,87312.56582874844,58.02091154213037,0.143836,PY-10
1401,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,130.59,10628.435946189393,49.731982460160246,0.1828259999999999,PY-07
1402,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,SPAIN,EUROPEAN UNION,130.21,84595.19722267753,57.77686518737225,0.143231,PY-10
1403,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,BUNGE PARAGUAY SA,BUNGE,BANGLADESH,BANGLADESH,129.44,82950.48065344275,53.02440937484384,8.4136,PY-01
1404,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},ITAPUA,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,MYANMAR,MYANMAR,127.08,43582.8969148658,48.395285481561864,0.1779119999999999,PY-07
1405,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,CHILE,CHILE,126.96,43635.91636063107,48.349586439558514,0.1777439999999999,PY-07
1406,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},CONCEPCION,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,126.91,79717.48590618416,51.98800829543751,8.24915,PY-01
1407,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,BANGLADESH,BANGLADESH,126.65,70130.02253542529,51.88150067462895,8.23225,PY-01
1408,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",AMAMBAY,VILLETA,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,126.61,41459.74521922583,47.85005519573614,1.13949,PY-13
1409,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,SPAIN,EUROPEAN UNION,126.49,43177.88957079747,48.170598525045335,0.1770859999999999,PY-07
1410,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},MISIONES,VILLETA,SURAGRO,SURAGRO,QATAR,QATAR,126.28,55978.14556463845,69.81437479488021,0.0757679999999999,PY-08
1411,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,125.88,39977.12195382796,49.69331036735663,1.22733,PY-04
1412,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,CHILE,CHILE,123.03,41797.49982931271,48.56822350250943,1.1995425,PY-04
1413,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,MYANMAR,MYANMAR,122.69,39940.11060400936,49.34989559584338,0.6870639999999999,PY-05
1414,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},SAN PEDRO,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,122.05,39427.62005461005,50.34417096032527,2.5264349999999993,PY-02
1415,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,121.65,24696.257869060784,49.85534462785649,0.5900025000000001,PY-06
1416,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,BUNGE PARAGUAY SA,BUNGE,BANGLADESH,BANGLADESH,121.33,77751.85795657751,46.20553971890071,0.1698619999999999,PY-07
1417,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ITALY,EUROPEAN UNION,121.18,40137.78075590978,48.74252464181515,0.6786079999999999,PY-05
1418,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,119.98,24356.317873843505,53.237602988871224,0.131978,PY-10
1419,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,MAURITIUS,MAURITIUS,119.35,33780.16699199948,53.39843904431178,0.5430425,PY-14
1420,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ENCARNACION,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,NETHERLANDS,EUROPEAN UNION,117.01,37063.71459922208,51.919752673177385,0.128711,PY-10
1421,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,116.7,35995.431224285356,64.51803562371335,0.0700199999999999,PY-08
1422,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,116.31,67760.09129308054,64.30242265119193,0.069786,PY-08
1423,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,UNITED KINGDOM,EUROPEAN UNION,115.81,31802.684903772624,51.81460599683073,0.5269355,PY-14
1424,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,BANGLADESH,BANGLADESH,115.29,74083.40489992278,43.905354604731414,0.161406,PY-07
1425,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,OMAN,OMAN,114.14,45111.48854439852,47.08139019591582,2.3626979999999995,PY-02
1426,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ITAPUA,ENCARNACION,KIMEX,KIMEX,ARGENTINA,ARGENTINA,113.44,36470.39728950277,43.20082770717955,0.1588159999999999,PY-07
1427,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,ENCARNACION,CHS DE PARAGUAY SOCIEDAD DE RESPONSABILIDAD LIMITADA,CHS,LEBANON,LEBANON,113.0,36859.771105014675,50.14043288666818,0.1243,PY-10
1428,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},ALTO PARANA,VILLETA,SURAGRO,SURAGRO,CONGO,CONGO,109.89,38194.21632802678,48.76046168067227,0.120879,PY-10
1429,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED KINGDOM,EUROPEAN UNION,108.75,30544.005101921153,44.56858798421203,0.5274375000000001,PY-06
1430,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,ADM PARAGUAY,ADM,MADAGASCAR,MADAGASCAR,107.25,65996.05845514365,59.29356744338694,0.0643499999999999,PY-08
1431,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,CHILE,CHILE,107.11,34434.11283128695,42.28352775220504,1.0443225,PY-04
1432,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{UNKNOWN},CAAZAPA,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,KUWAIT,KUWAIT,107.11,66140.43557527766,43.89647318610529,0.5194835,PY-06
1433,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,BANGLADESH,BANGLADESH,107.06,32789.884334847426,42.26378938615508,1.043835,PY-04
1434,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,105.29,36810.186117641686,42.35105148982272,0.5896239999999999,PY-05
1435,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,SPAIN,EUROPEAN UNION,105.1,63433.1714055446,47.022839912502455,0.478205,PY-14
1436,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,BUNGE PARAGUAY SA,BUNGE,INDIA,INDIA,104.6,63510.94198272716,42.0735111201012,0.5857599999999998,PY-05
1437,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,104.29,65200.66095005038,41.94881906993646,0.5840239999999999,PY-05
1438,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,SAN ANTONIO,COFCO INTERNATIONAL PARAGUAY SOCIEDAD ANONIMA,COFCO,ARGENTINA,ARGENTINA,102.57999999999998,33278.82589939117,42.31302791569165,2.1234059999999992,PY-02
1439,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},SAN PEDRO,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ALGERIA,ALGERIA,102.44,66061.5469488263,42.25527958357821,2.1205079999999996,PY-02
1440,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,ANGOLA,ANGOLA,102.12,35703.775246910685,41.85144096503661,0.495282,PY-06
1441,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},SAN PEDRO,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ANGOLA,ANGOLA,101.36,31665.41259688799,41.80979245013167,2.098152,PY-02
1442,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},CANINDEYU,VILLETA,COOPERATIVA YGUAZU,COOPERATIVA YGUAZU,JAPAN,JAPAN,100.0,65000.0,44.7410465390128,0.455,PY-14
1443,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,UNITED KINGDOM,EUROPEAN UNION,99.74,28011.50885909207,41.14156174996184,2.064618,PY-02
1444,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,CHILE,CHILE,98.73,33543.40449775748,40.44422077857179,6.4174500000000005,PY-01
1445,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ITAPUA,ENCARNACION,KIMEX,KIMEX,ARGENTINA,ARGENTINA,98.52,31672.87755191936,37.51891348476137,0.1379279999999999,PY-07
1446,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{UNKNOWN},SAN PEDRO,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,KUWAIT,KUWAIT,98.24,60656.531154932534,40.52282962017497,2.0335679999999994,PY-02
1447,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,INDONESIA,INDONESIA,97.79,28043.129974006595,38.60429632049416,0.9534525,PY-04
1448,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN RESIDUE,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,97.32,7920.867531252601,53.8037294507265,0.058392,PY-08
1449,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,96.43,32677.58595733316,38.067412763935494,0.9401925,PY-04
1450,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},SAN PEDRO,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,INDIA,INDIA,95.11000000000004,65920.988446241,39.23174190935304,1.968777,PY-02
1451,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAGUAZU,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,94.81,30628.797974174428,38.13565572941487,0.530936,PY-05
1452,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},MISIONES,VILLETA,NUTREX PARAGUAY,NUTREX PARAGUAY,MYANMAR,MYANMAR,94.7,32480.25907468156,52.3552525584032,0.0568199999999999,PY-08
1453,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,IRELAND,EUROPEAN UNION,94.42,7569.689136820712,37.27393044872747,0.920595,PY-04
1454,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",MISIONES,VILLETA,BUNGE PARAGUAY SA,BUNGE,BANGLADESH,BANGLADESH,90.43,57944.759727664714,49.994566936181634,0.0542579999999999,PY-08
1455,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},GUAIRA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,PERU,PERU,89.7,31247.085881115974,35.4106286936121,0.874575,PY-04
1456,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,ITALY,EUROPEAN UNION,89.28000000000002,29574.967465040165,34.000087250502396,0.124992,PY-07
1457,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,BUNGE PARAGUAY SA,BUNGE,OMAN,OMAN,88.67,35044.23211512384,35.66594867131332,0.4965519999999999,PY-05
1458,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,SAN ANTONIO,AGROPECUARIA CAMPOS NUEVOS,AGROPECUARIA CAMPOS NUEVOS,ARGENTINA,ARGENTINA,88.61999999999999,30089.455636485443,39.322523561208264,0.097482,PY-10
1459,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,PERU,PERU,87.79,31770.819341926177,34.656623110503965,0.8559525,PY-04
1460,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,86.82,50718.159904663735,38.84417660517091,0.3950309999999999,PY-14
1461,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,FRANCE,EUROPEAN UNION,86.46,49599.39074728639,32.92615976342335,0.1210439999999999,PY-07
1462,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,,{NONE},CONCEPCION,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,SOUTH AFRICA,SOUTH AFRICA,86.3,54055.345040882006,35.35233721453201,5.6095,PY-01
1463,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,BANGLADESH,BANGLADESH,85.91,26314.596762247405,35.19257578331917,5.58415,PY-01
1464,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,,{NONE},CAAZAPA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,PAKISTAN,PAKISTAN,84.88,54249.57801531053,34.78603906298773,0.411668,PY-06
1465,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,ADM PARAGUAY,ADM,REUNION,REUNION,83.98,23894.76961950026,33.77947862204684,0.4702879999999999,PY-05
